blue_style,red_style,map,episode_index,episode_seed,success,blue_score,red_score,win_margin,steps,return,outcome,time_to_first_score,collision_free,zone_coverage,split_detector_first_trigger_step,split_detector_active_steps,split_detector_max_lateral_sep,split_detector_max_teammate_dist,conversion_phase_first_step,carrier_intercept_attempts
BLUE_SPLIT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,2,861003,1,3,0,3,120,-2.705183772050077,win,55.0,1,0.8799999952316284,-1,0,0.0,0.0,-1,0
BLUE_TURTLE,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,2,861003,0,0,0,0,240,-16.098876620468218,draw,,0,0.6800000071525574,-1,0,0.0,0.0,-1,0
BLUE_ESCORT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,3,861004,0,0,0,0,240,-11.53834937006468,draw,,0,0.7599999904632568,-1,0,0.0,0.0,-1,0
BLUE_RUSH,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,3,861004,0,0,0,0,240,-15.59757321451616,draw,,0,0.8799999952316284,-1,0,0.0,0.0,-1,0
BLUE_SPLIT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,3,861004,1,3,0,3,90,-0.8832139839068986,win,39.0,1,0.9599999785423279,-1,0,0.0,0.0,-1,0
BLUE_TURTLE,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,3,861004,0,0,0,0,240,-12.649981384834973,draw,,0,0.7199999690055847,-1,0,0.0,0.0,-1,0
BLUE_ESCORT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,4,861005,0,0,0,0,240,-11.568011608411325,draw,,0,0.7599999904632568,-1,0,0.0,0.0,-1,0
BLUE_RUSH,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,4,861005,0,0,0,0,240,-15.129542399314232,draw,,1,0.6800000071525574,-1,0,0.0,0.0,-1,0
BLUE_SPLIT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,4,861005,1,3,0,3,234,-12.22268682102822,win,178.0,1,0.9599999785423279,-1,0,0.0,0.0,-1,0
BLUE_TURTLE,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,4,861005,0,0,0,0,240,-13.04147515715158,draw,,0,0.6399999856948853,-1,0,0.0,0.0,-1,0
BLUE_RUSH,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,5,861006,0,0,0,0,240,-16.560242745355936,draw,,1,0.5999999642372131,-1,0,0.0,0.0,-1,0
BLUE_SPLIT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,5,861006,1,3,0,3,126,-4.199882236798658,win,75.0,1,0.8399999737739563,-1,0,0.0,0.0,-1,0
BLUE_TURTLE,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,5,861006,0,0,0,0,240,-16.237824457872193,draw,,0,0.5199999809265137,-1,0,0.0,0.0,-1,0
BLUE_ESCORT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,5,861006,0,1,1,0,240,-11.991789713065373,draw,178.0,0,0.6800000071525574,-1,0,0.0,0.0,-1,10
BLUE_RUSH,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,6,861007,0,0,0,0,240,-14.93927336257184,draw,,0,0.7599999904632568,-1,0,0.0,0.0,-1,20
BLUE_TURTLE,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,6,861007,0,0,0,0,240,-12.620092768629547,draw,,0,0.7599999904632568,-1,0,0.0,0.0,-1,10
BLUE_SPLIT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,6,861007,1,3,0,3,212,-9.253289607000625,win,42.0,0,0.9599999785423279,-1,0,0.0,0.0,-1,37
BLUE_ESCORT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,6,861007,0,0,0,0,240,-11.831063481105957,draw,,0,0.6399999856948853,-1,0,0.0,0.0,-1,20
BLUE_RUSH,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,7,861008,0,0,0,0,240,-15.150072152289795,draw,,0,0.5999999642372131,-1,0,0.0,0.0,-1,20
BLUE_TURTLE,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,7,861008,0,0,0,0,240,-10.171775145659922,draw,,0,0.4399999976158142,-1,0,0.0,0.0,-1,30
BLUE_SPLIT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,7,861008,1,3,0,3,91,-1.2524781165993772,win,43.0,1,0.7199999690055847,-1,0,0.0,0.0,-1,0
BLUE_ESCORT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,7,861008,0,1,1,0,240,-10.695478260313394,draw,136.0,0,0.6800000071525574,-1,0,0.0,0.0,-1,20
BLUE_RUSH,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,8,861009,0,0,0,0,240,-13.542396611097502,draw,,1,0.6800000071525574,-1,0,0.0,0.0,-1,38
BLUE_TURTLE,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,8,861009,0,0,0,0,240,-11.258663219079608,draw,,0,0.6800000071525574,-1,0,0.0,0.0,-1,10
BLUE_SPLIT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,8,861009,1,3,0,3,186,-8.029321445654205,win,126.0,0,0.8399999737739563,-1,0,0.0,0.0,-1,21
BLUE_ESCORT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,8,861009,0,0,0,0,240,-12.558037343696924,draw,,0,0.6800000071525574,-1,0,0.0,0.0,-1,11
BLUE_RUSH,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,9,861010,0,0,0,0,240,-15.34557061950909,draw,,0,0.6800000071525574,-1,0,0.0,0.0,-1,30
BLUE_TURTLE,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,9,861010,0,0,0,0,240,-14.362002082110848,draw,,0,0.7199999690055847,-1,0,0.0,0.0,-1,10
BLUE_SPLIT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,9,861010,1,3,0,3,89,-0.8844974851235747,win,38.0,1,0.8799999952316284,-1,0,0.0,0.0,-1,0
BLUE_ESCORT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,9,861010,0,0,2,-2,240,-11.606680000259075,loss,152.0,0,0.5999999642372131,-1,0,0.0,0.0,-1,30
BLUE_RUSH,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,10,861011,0,0,0,0,240,-15.349622256879229,draw,,0,0.7999999523162842,-1,0,0.0,0.0,-1,20
BLUE_TURTLE,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,10,861011,0,0,0,0,240,-13.335200626810547,draw,,0,0.7599999904632568,-1,0,0.0,0.0,-1,0
BLUE_SPLIT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,10,861011,1,3,0,3,98,-1.3662973096361384,win,41.0,1,0.8399999737739563,-1,0,0.0,0.0,-1,10
BLUE_ESCORT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,10,861011,0,0,0,0,240,-11.358181987394346,draw,,1,0.6800000071525574,-1,0,0.0,0.0,-1,10
BLUE_RUSH,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,11,861012,0,0,0,0,240,-16.564634765614755,draw,,0,0.6800000071525574,-1,0,0.0,0.0,-1,0
BLUE_TURTLE,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,11,861012,0,0,0,0,240,-14.384230840485543,draw,,0,0.5999999642372131,-1,0,0.0,0.0,-1,10
BLUE_SPLIT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,11,861012,1,3,0,3,177,-5.991719653567998,win,87.0,1,0.8399999737739563,-1,0,0.0,0.0,-1,30
BLUE_ESCORT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,11,861012,0,0,0,0,240,-13.934990133391693,draw,,0,0.6399999856948853,-1,0,0.0,0.0,-1,0
BLUE_RUSH,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,12,861013,0,0,0,0,240,-15.667268527264241,draw,,0,0.6800000071525574,-1,0,0.0,0.0,-1,0
BLUE_TURTLE,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,12,861013,0,0,0,0,240,-13.192575547058368,draw,,0,0.7599999904632568,-1,0,0.0,0.0,-1,0
BLUE_SPLIT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,12,861013,1,3,1,2,89,-1.432113452901831,win,45.0,1,0.8799999952316284,-1,0,0.0,0.0,-1,10
BLUE_ESCORT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,12,861013,0,0,0,0,240,-13.855233442998724,draw,,0,0.7199999690055847,-1,0,0.0,0.0,-1,0
BLUE_RUSH,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,13,861014,0,0,0,0,240,-16.382990502388566,draw,,0,0.7199999690055847,-1,0,0.0,0.0,-1,23
BLUE_TURTLE,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,13,861014,0,0,0,0,240,-15.256854134146124,draw,,0,0.6800000071525574,-1,0,0.0,0.0,-1,0
BLUE_SPLIT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,13,861014,1,3,0,3,90,-1.4807036731217522,win,39.0,1,0.8399999737739563,-1,0,0.0,0.0,-1,10
BLUE_ESCORT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,13,861014,0,0,1,-1,240,-10.470169768232154,loss,205.0,0,0.6800000071525574,-1,0,0.0,0.0,-1,30
BLUE_RUSH,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,14,861015,0,0,0,0,240,-15.601630505465437,draw,,0,0.6800000071525574,-1,0,0.0,0.0,-1,11
BLUE_TURTLE,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,14,861015,0,0,0,0,240,-14.065984287502943,draw,,0,0.6800000071525574,-1,0,0.0,0.0,-1,10
BLUE_SPLIT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,14,861015,1,3,1,2,86,-1.1699843086671535,win,36.0,1,0.7999999523162842,-1,0,0.0,0.0,-1,20
BLUE_ESCORT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,14,861015,0,1,1,0,240,-11.177826472587185,draw,110.0,0,0.6399999856948853,-1,0,0.0,0.0,-1,20
BLUE_RUSH,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,15,861016,0,0,0,0,240,-14.266664323877194,draw,,0,0.8399999737739563,-1,0,0.0,0.0,-1,20
BLUE_TURTLE,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,15,861016,0,0,0,0,240,-12.966150208230829,draw,,0,0.7999999523162842,-1,0,0.0,0.0,-1,10
BLUE_SPLIT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,15,861016,1,3,0,3,107,-2.8395876917638816,win,46.0,1,0.9199999570846558,-1,0,0.0,0.0,-1,20
BLUE_ESCORT,OP8_PROTECTED_CARRIER_ESCORT,map_b_split_lane,15,861016,0,0,0,0,240,-11.432683362130774,draw,,0,0.7199999690055847,-1,0,0.0,0.0,-1,40
BLUE_RUSH,OP9_SPLIT_LANE_FEINT,map_b_split_lane,0,961001,0,0,0,0,240,-15.65560399388778,draw,,0,0.6800000071525574,-1,0,0.0,0.0,-1,19
BLUE_TURTLE,OP9_SPLIT_LANE_FEINT,map_b_split_lane,0,961001,0,0,1,-1,240,-9.6286389612942,loss,116.0,0,0.9199999570846558,-1,0,0.0,0.0,-1,3
BLUE_SPLIT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,0,961001,1,3,0,3,187,-7.039199518621899,win,138.0,0,0.8799999952316284,-1,0,0.0,0.0,-1,16
BLUE_ESCORT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,0,961001,0,0,2,-2,240,-14.61844182643108,loss,161.0,0,0.6399999856948853,-1,0,0.0,0.0,-1,10
BLUE_RUSH,OP9_SPLIT_LANE_FEINT,map_b_split_lane,1,961002,0,0,0,0,240,-16.235743330267724,draw,,0,0.5999999642372131,-1,0,0.0,0.0,-1,10
BLUE_TURTLE,OP9_SPLIT_LANE_FEINT,map_b_split_lane,1,961002,0,0,1,-1,240,-9.789245618972927,loss,155.0,0,0.7599999904632568,-1,0,0.0,0.0,-1,10
BLUE_SPLIT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,1,961002,1,3,0,3,200,-7.915988029359141,win,115.0,1,0.8799999952316284,-1,0,0.0,0.0,-1,21
BLUE_ESCORT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,1,961002,0,0,0,0,240,-13.824234348081518,draw,,0,0.6399999856948853,-1,0,0.0,0.0,-1,6
BLUE_RUSH,OP9_SPLIT_LANE_FEINT,map_b_split_lane,2,961003,0,0,0,0,240,-15.32098886523454,draw,,1,0.6399999856948853,-1,0,0.0,0.0,-1,14
BLUE_TURTLE,OP9_SPLIT_LANE_FEINT,map_b_split_lane,2,961003,0,0,0,0,240,-10.127415016875602,draw,,0,0.5999999642372131,-1,0,0.0,0.0,-1,9
BLUE_SPLIT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,2,961003,1,3,0,3,174,-6.673691860276449,win,105.0,0,0.8799999952316284,-1,0,0.0,0.0,-1,21
BLUE_ESCORT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,2,961003,0,0,0,0,240,-13.247287453064928,draw,,0,0.5999999642372131,-1,0,0.0,0.0,-1,16
BLUE_RUSH,OP9_SPLIT_LANE_FEINT,map_b_split_lane,3,961004,0,0,0,0,240,-15.150940769904992,draw,,0,0.7599999904632568,-1,0,0.0,0.0,-1,21
BLUE_TURTLE,OP9_SPLIT_LANE_FEINT,map_b_split_lane,3,961004,0,0,0,0,240,-10.403372686589137,draw,,0,0.7599999904632568,-1,0,0.0,0.0,-1,6
BLUE_SPLIT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,3,961004,1,3,0,3,112,-1.7814575803931803,win,51.0,1,0.9199999570846558,-1,0,0.0,0.0,-1,16
BLUE_ESCORT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,3,961004,0,0,0,0,240,-11.5550896077184,draw,,0,0.7199999690055847,-1,0,0.0,0.0,-1,18
BLUE_RUSH,OP9_SPLIT_LANE_FEINT,map_b_split_lane,4,961005,0,0,0,0,240,-15.887685183057329,draw,,0,0.5999999642372131,-1,0,0.0,0.0,-1,13
BLUE_TURTLE,OP9_SPLIT_LANE_FEINT,map_b_split_lane,4,961005,0,0,0,0,240,-11.585942091594916,draw,,0,0.7199999690055847,-1,0,0.0,0.0,-1,6
BLUE_SPLIT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,4,961005,1,3,1,2,130,-5.165356293216973,win,85.0,1,0.8399999737739563,-1,0,0.0,0.0,-1,17
BLUE_ESCORT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,4,961005,0,0,0,0,240,-13.660517085489118,draw,,0,0.6399999856948853,-1,0,0.0,0.0,-1,12
BLUE_RUSH,OP9_SPLIT_LANE_FEINT,map_b_split_lane,5,961006,0,0,0,0,240,-17.386438173867646,draw,,1,0.5999999642372131,-1,0,0.0,0.0,-1,12
BLUE_TURTLE,OP9_SPLIT_LANE_FEINT,map_b_split_lane,5,961006,0,0,0,0,240,-13.463305088313064,draw,,0,0.7599999904632568,-1,0,0.0,0.0,-1,4
BLUE_SPLIT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,5,961006,1,3,0,3,139,-3.736447121042147,win,57.0,0,0.9199999570846558,-1,0,0.0,0.0,-1,18
BLUE_ESCORT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,5,961006,0,0,0,0,240,-13.705476988718146,draw,,0,0.47999998927116394,-1,0,0.0,0.0,-1,3
BLUE_RUSH,OP9_SPLIT_LANE_FEINT,map_b_split_lane,6,961007,0,0,1,-1,240,-15.438991315721069,loss,105.0,0,0.6800000071525574,-1,0,0.0,0.0,-1,15
BLUE_TURTLE,OP9_SPLIT_LANE_FEINT,map_b_split_lane,6,961007,0,0,0,0,240,-9.733991360961227,draw,,0,0.6399999856948853,-1,0,0.0,0.0,-1,11
BLUE_SPLIT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,6,961007,1,3,0,3,100,-2.2598808458424173,win,44.0,1,0.8799999952316284,-1,0,0.0,0.0,-1,12
BLUE_ESCORT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,6,961007,0,0,1,-1,240,-11.23149020288838,loss,71.0,0,0.6800000071525574,-1,0,0.0,0.0,-1,10
BLUE_RUSH,OP9_SPLIT_LANE_FEINT,map_b_split_lane,7,961008,0,0,0,0,240,-14.706990493432386,draw,,1,0.7999999523162842,-1,0,0.0,0.0,-1,21
BLUE_TURTLE,OP9_SPLIT_LANE_FEINT,map_b_split_lane,7,961008,0,0,1,-1,240,-11.25923795075505,loss,199.0,0,0.9199999570846558,-1,0,0.0,0.0,-1,3
BLUE_SPLIT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,7,961008,1,3,0,3,102,-2.3729458169782447,win,40.0,1,0.9599999785423279,-1,0,0.0,0.0,-1,14
BLUE_ESCORT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,7,961008,0,0,0,0,240,-14.335627766384277,draw,,1,0.7599999904632568,-1,0,0.0,0.0,-1,18
BLUE_RUSH,OP9_SPLIT_LANE_FEINT,map_b_split_lane,8,961009,0,0,0,0,240,-15.471606035367586,draw,,0,0.6800000071525574,-1,0,0.0,0.0,-1,16
BLUE_TURTLE,OP9_SPLIT_LANE_FEINT,map_b_split_lane,8,961009,0,0,0,0,240,-13.506493274267996,draw,,0,0.7599999904632568,-1,0,0.0,0.0,-1,3
BLUE_SPLIT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,8,961009,1,3,0,3,92,-0.9737466519582085,win,39.0,1,0.7999999523162842,-1,0,0.0,0.0,-1,12
BLUE_ESCORT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,8,961009,0,0,0,0,240,-14.670216037426144,draw,,0,0.7199999690055847,-1,0,0.0,0.0,-1,7
BLUE_RUSH,OP9_SPLIT_LANE_FEINT,map_b_split_lane,9,961010,0,0,0,0,240,-16.6422187750577,draw,,1,0.6800000071525574,-1,0,0.0,0.0,-1,9
BLUE_TURTLE,OP9_SPLIT_LANE_FEINT,map_b_split_lane,9,961010,0,0,0,0,240,-9.31745020129165,draw,,0,0.7599999904632568,-1,0,0.0,0.0,-1,6
BLUE_SPLIT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,9,961010,1,3,0,3,93,-0.8923875409527682,win,45.0,1,0.7599999904632568,-1,0,0.0,0.0,-1,10
BLUE_ESCORT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,9,961010,0,0,0,0,240,-11.505936173751252,draw,,0,0.7199999690055847,-1,0,0.0,0.0,-1,18
BLUE_RUSH,OP9_SPLIT_LANE_FEINT,map_b_split_lane,10,961011,0,0,0,0,240,-17.59078513731947,draw,,0,0.47999998927116394,-1,0,0.0,0.0,-1,7
BLUE_TURTLE,OP9_SPLIT_LANE_FEINT,map_b_split_lane,10,961011,0,0,0,0,240,-10.738133700710023,draw,,0,0.7199999690055847,-1,0,0.0,0.0,-1,6
BLUE_SPLIT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,10,961011,1,3,0,3,140,-4.596052665321622,win,46.0,0,0.8399999737739563,-1,0,0.0,0.0,-1,14
BLUE_ESCORT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,10,961011,0,0,0,0,240,-14.718815130356234,draw,,0,0.5199999809265137,-1,0,0.0,0.0,-1,15
BLUE_RUSH,OP9_SPLIT_LANE_FEINT,map_b_split_lane,11,961012,0,0,0,0,240,-16.26377518445952,draw,,0,0.6800000071525574,-1,0,0.0,0.0,-1,18
BLUE_TURTLE,OP9_SPLIT_LANE_FEINT,map_b_split_lane,11,961012,0,0,0,0,240,-9.704947880964028,draw,,0,0.7199999690055847,-1,0,0.0,0.0,-1,6
BLUE_SPLIT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,11,961012,1,3,0,3,156,-5.198172874748707,win,42.0,0,0.7999999523162842,-1,0,0.0,0.0,-1,16
BLUE_ESCORT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,11,961012,1,1,0,1,240,-10.959518718213076,win,122.0,0,0.6800000071525574,-1,0,0.0,0.0,-1,16
BLUE_RUSH,OP9_SPLIT_LANE_FEINT,map_b_split_lane,12,961013,0,0,0,0,240,-15.680627826615819,draw,,0,0.6800000071525574,-1,0,0.0,0.0,-1,9
BLUE_TURTLE,OP9_SPLIT_LANE_FEINT,map_b_split_lane,12,961013,0,0,0,0,240,-13.379702699632617,draw,,0,0.7599999904632568,-1,0,0.0,0.0,-1,3
BLUE_SPLIT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,12,961013,1,3,0,3,99,-1.4514309818623587,win,39.0,1,0.8799999952316284,-1,0,0.0,0.0,-1,16
BLUE_ESCORT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,12,961013,0,0,0,0,240,-14.699768219346879,draw,,0,0.7199999690055847,-1,0,0.0,0.0,-1,15
BLUE_RUSH,OP9_SPLIT_LANE_FEINT,map_b_split_lane,13,961014,0,0,0,0,240,-15.62968626266229,draw,,0,0.5999999642372131,-1,0,0.0,0.0,-1,6
BLUE_TURTLE,OP9_SPLIT_LANE_FEINT,map_b_split_lane,13,961014,0,0,0,0,240,-9.919500125630293,draw,,0,0.5999999642372131,-1,0,0.0,0.0,-1,6
BLUE_SPLIT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,13,961014,1,3,0,3,90,-1.254035566787934,win,43.0,1,0.7999999523162842,-1,0,0.0,0.0,-1,14
BLUE_ESCORT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,13,961014,0,0,2,-2,240,-14.9512018757232,loss,113.0,0,0.6399999856948853,-1,0,0.0,0.0,-1,9
BLUE_RUSH,OP9_SPLIT_LANE_FEINT,map_b_split_lane,14,961015,0,0,0,0,240,-16.28119223503745,draw,,1,0.47999998927116394,-1,0,0.0,0.0,-1,16
BLUE_TURTLE,OP9_SPLIT_LANE_FEINT,map_b_split_lane,14,961015,0,0,0,0,240,-14.932274160557427,draw,,0,0.6800000071525574,-1,0,0.0,0.0,-1,3
BLUE_SPLIT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,14,961015,1,3,0,3,230,-8.66628087341087,win,60.0,0,0.8799999952316284,-1,0,0.0,0.0,-1,25
BLUE_ESCORT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,14,961015,0,0,0,0,240,-15.139584990189178,draw,,1,0.5199999809265137,-1,0,0.0,0.0,-1,6
BLUE_RUSH,OP9_SPLIT_LANE_FEINT,map_b_split_lane,15,961016,0,0,0,0,240,-16.895700014865724,draw,,0,0.6800000071525574,-1,0,0.0,0.0,-1,9
BLUE_TURTLE,OP9_SPLIT_LANE_FEINT,map_b_split_lane,15,961016,0,0,0,0,240,-12.258264102769317,draw,,0,0.6800000071525574,-1,0,0.0,0.0,-1,3
BLUE_SPLIT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,15,961016,1,3,0,3,164,-6.180841642868472,win,56.0,1,0.8799999952316284,-1,0,0.0,0.0,-1,16
BLUE_ESCORT,OP9_SPLIT_LANE_FEINT,map_b_split_lane,15,961016,0,0,0,0,240,-14.914713930658763,draw,,0,0.6399999856948853,-1,0,0.0,0.0,-1,9
BLUE_RUSH,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,0,1061001,0,0,0,0,240,-15.895548175627482,draw,,1,0.7199999690055847,-1,0,0.0,0.0,-1,0
BLUE_TURTLE,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,0,1061001,0,0,2,-2,240,-9.807142730540363,loss,86.0,0,0.8799999952316284,-1,0,0.0,0.0,-1,56
BLUE_SPLIT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,0,1061001,1,3,0,3,116,-2.0784903132007457,win,58.0,1,0.8799999952316284,-1,0,0.0,0.0,-1,28
BLUE_ESCORT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,0,1061001,0,0,0,0,240,-14.524842859013006,draw,,0,0.7599999904632568,-1,0,0.0,0.0,-1,0
BLUE_RUSH,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,1,1061002,0,0,1,-1,240,-14.674662270103,loss,93.0,0,0.6800000071525574,-1,0,0.0,0.0,-1,29
BLUE_TURTLE,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,1,1061002,0,0,0,0,240,-11.767183936838592,draw,,0,0.6800000071525574,-1,0,0.0,0.0,-1,0
BLUE_SPLIT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,1,1061002,1,1,0,1,240,-13.61382600440993,win,55.0,1,0.8399999737739563,-1,0,0.0,0.0,-1,30
BLUE_ESCORT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,1,1061002,0,1,1,0,240,-12.463476486853324,draw,50.0,0,0.6800000071525574,-1,0,0.0,0.0,-1,0
BLUE_RUSH,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,2,1061003,0,0,1,-1,240,-14.263773270824458,loss,156.0,1,0.5999999642372131,-1,0,0.0,0.0,-1,56
BLUE_TURTLE,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,2,1061003,0,0,1,-1,240,-11.959216496383306,loss,85.0,0,0.7599999904632568,-1,0,0.0,0.0,-1,28
BLUE_SPLIT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,2,1061003,0,0,0,0,240,-15.886208448326215,draw,,0,0.9199999570846558,-1,0,0.0,0.0,-1,0
BLUE_ESCORT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,2,1061003,0,0,0,0,240,-12.664469260111218,draw,,0,0.6399999856948853,-1,0,0.0,0.0,-1,27
BLUE_RUSH,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,3,1061004,0,1,2,-1,240,-12.404889633937273,loss,93.0,0,0.7199999690055847,-1,0,0.0,0.0,-1,58
BLUE_TURTLE,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,3,1061004,0,0,0,0,240,-10.86969223379856,draw,,0,0.7199999690055847,-1,0,0.0,0.0,-1,32
BLUE_SPLIT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,3,1061004,1,3,0,3,99,-2.0268853600136936,win,45.0,1,0.8799999952316284,-1,0,0.0,0.0,-1,75
BLUE_ESCORT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,3,1061004,1,1,0,1,240,-12.919313841266558,win,235.0,0,0.7199999690055847,-1,0,0.0,0.0,-1,0
BLUE_RUSH,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,4,1061005,0,0,1,-1,240,-13.347039070242317,loss,122.0,0,0.6399999856948853,-1,0,0.0,0.0,-1,50
BLUE_TURTLE,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,4,1061005,0,0,0,0,240,-12.321691668685162,draw,,0,0.6399999856948853,-1,0,0.0,0.0,-1,37
BLUE_SPLIT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,4,1061005,0,0,0,0,240,-16.068687449704157,draw,,1,0.7999999523162842,-1,0,0.0,0.0,-1,0
BLUE_ESCORT,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,4,1061005,0,1,1,0,240,-11.201077122066636,draw,178.0,1,0.5999999642372131,-1,0,0.0,0.0,-1,28
BLUE_RUSH,OP10_AGGRESSIVE_INTERCEPTOR,map_b_split_lane,5,1061006,0,0,1,-1,240,-15.907510374789126,loss,91.0,0,0.6399999856948853,-1,0,0.0,0.0,-1,0
