episode_id,run_id,run_pid,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,map_layout,map_vertical_mirror,opponent,opponent_id,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,obstacle_collision_events_per_episode,near_misses_per_episode,blue_route_upper_crossings,blue_route_lower_crossings,red_route_upper_crossings,red_route_lower_crossings,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,red_attack_upper_crossings,red_attack_lower_crossings,red_return_upper_crossings,red_return_lower_crossings,red_intercept_upper_crossings,red_intercept_lower_crossings,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total
72,40536-1783161550015348100,40536,1078524,45,63,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,96,0.7199999690055847,0,1,5,17,3,5,2,8,2,1,0,3,0,1,1,0,0,1,0,6,36.0,6.451414108276367,1.0,0.5,-0.0017580240964889526,0.0,1.0,100.0,0.0,0.5545235872268677
73,40536-1783161550015348100,40536,1078712,45,110,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,116,0.6399999856948853,0,1,5,27,2,8,2,8,2,3,0,3,0,0,0,0,0,0,2,8,33.0,6.29632568359375,1.0,0.5,-0.008112162351608276,0.0,1.0,100.0,0.0,0.554248571395874
74,40536-1783161550015348100,40536,1078712,45,110,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,135,0.6399999856948853,1,0,4,31,1,13,0,16,1,6,0,3,0,0,0,3,0,0,0,10,32.0,5.333020471643518,1.0,0.5,0.005092456936836243,0.0,1.0,100.0,0.0,0.5548200607299805
75,40536-1783161550015348100,40536,1078828,45,139,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,109,0.8399999737739563,1,0,7,21,2,8,4,1,1,3,1,2,0,1,2,0,0,1,1,0,43.0,6.613606584181479,1.0,0.5,0.0008244514465332031,0.0,1.0,100.0,0.0,0.5546354055404663
76,40536-1783161550015348100,40536,1079004,45,183,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,120,0.6800000071525574,1,0,9,27,2,12,7,5,1,5,0,3,1,0,3,0,1,0,2,4,40.0,6.846967569986979,1.0,0.5,-0.007373258471488953,0.0,1.0,100.0,0.0,0.5542805194854736
77,40536-1783161550015348100,40536,1079100,45,207,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,97,0.7599999904632568,1,0,7,13,2,5,0,14,2,2,0,3,0,0,0,2,0,0,0,11,40.0,6.69116085091817,1.0,0.5,-0.001988843083381653,0.0,1.0,100.0,0.0,0.5545136332511902
78,40536-1783161550015348100,40536,1079144,45,218,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,2,1,108,0.6399999856948853,1,0,2,17,4,8,1,10,3,0,0,3,1,3,0,1,1,1,0,7,39.0,6.672544126157407,1.0,0.5,-0.0077750831842422485,0.0,1.0,100.0,0.0,0.5542631149291992
79,40536-1783161550015348100,40536,1079348,46,13,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,130,0.5999999642372131,0,1,1,46,2,10,2,12,2,2,0,3,0,2,1,1,1,0,0,7,52.0,5.846981107271635,1.0,0.5,-0.00474277138710022,0.0,1.0,100.0,0.0,0.5543944835662842
80,40536-1783161550015348100,40536,1079652,46,89,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,0,3,3,0,127,0.7199999690055847,1,0,8,33,1,14,1,10,0,3,0,4,1,6,0,1,1,2,0,7,39.0,6.106794222133366,-0.5,0.0,0.007340595126152039,0.0,0.0,0.0,-0.20000000298023224,-0.17279011011123657
81,40536-1783161550015348100,40536,1079720,46,106,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,179,0.6800000071525574,1,0,9,53,5,13,0,21,4,5,0,3,0,0,0,6,0,0,0,9,33.0,5.7830810546875,1.0,0.5,-0.006516709923744202,0.0,1.0,100.0,-0.20000000298023224,0.5187241435050964
82,40536-1783161550015348100,40536,1079864,46,142,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,1,2,191,0.8399999737739563,0,1,9,65,7,13,3,9,4,4,1,3,1,1,0,1,1,0,2,5,41.0,5.72294960221695,1.0,0.5,-0.004720613360404968,0.0,1.0,100.0,0.0,0.5543954372406006
83,40536-1783161550015348100,40536,1080168,46,218,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,129,0.5999999642372131,1,0,1,62,0,14,0,14,0,7,0,3,0,0,0,3,0,0,0,8,74.0,5.131525084029796,1.0,0.5,-0.006860852241516113,0.0,1.0,100.0,-0.20000000298023224,0.5187084078788757
84,40536-1783161550015348100,40536,1080208,46,228,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,1,2,215,0.7199999690055847,0,2,13,75,2,22,0,15,1,9,0,3,1,1,0,5,0,1,0,5,144.0,5.780941701489826,1.0,0.5,-0.001506894826889038,0.0,1.0,100.0,-0.20000000298023224,0.5189529657363892
85,40536-1783161550015348100,40536,1080324,47,1,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,115,0.7999999523162842,1,0,4,25,5,6,5,9,3,3,1,2,0,0,1,3,0,0,4,4,44.0,7.087250551970109,1.0,0.5,0.003459334373474121,0.0,1.0,100.0,0.0,0.5547494292259216
86,40536-1783161550015348100,40536,1080540,47,55,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,93,0.7199999690055847,1,0,3,10,4,8,4,3,2,2,0,3,1,2,1,0,1,0,2,3,33.0,7.686056813886089,1.0,0.5,0.0005476623773574829,0.0,1.0,100.0,-0.20000000298023224,0.5190468430519104
87,40536-1783161550015348100,40536,1080664,47,86,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,0,3,114,0.7599999904632568,0,2,0,47,1,9,0,12,1,4,0,3,0,0,0,1,0,0,0,8,37.0,5.399197762472587,1.0,0.4000000059604645,-0.0077822208404541016,0.04999999701976776,1.0,100.0,-0.20000000298023224,0.5024951100349426
88,40536-1783161550015348100,40536,1080720,47,100,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,250,0.7999999523162842,0,2,16,103,8,18,7,7,6,7,0,3,0,0,1,0,0,0,4,5,34.0,5.73633984375,1.0,0.5,-0.006338655948638916,0.0,1.0,100.0,-0.20000000298023224,0.5187322497367859
89,40536-1783161550015348100,40536,1080740,47,105,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,104,0.6800000071525574,1,0,1,31,7,5,12,3,3,3,2,1,0,0,2,2,0,0,7,0,34.0,6.330878624549279,1.0,0.5,-0.007486775517463684,0.0,1.0,100.0,0.0,0.5542756915092468
90,40536-1783161550015348100,40536,1080900,47,145,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,90,0.5999999642372131,0,1,1,40,1,12,1,5,0,5,0,3,1,1,0,0,1,0,0,4,29.0,5.144919840494792,1.0,0.5,-0.005620628595352173,0.0,1.0,100.0,-0.20000000298023224,0.5187650918960571
91,40536-1783161550015348100,40536,1081084,47,191,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,105,0.7999999523162842,1,0,3,26,1,9,0,7,1,4,0,3,0,0,0,0,0,0,0,6,49.0,5.6392706008184526,1.0,0.5,-0.0020715296268463135,0.0,1.0,100.0,0.0,0.5545101165771484
92,40536-1783161550015348100,40536,1081300,47,245,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,145,0.6800000071525574,1,0,5,39,4,13,6,8,3,6,0,3,0,0,2,0,0,0,3,5,33.0,5.841921470905173,1.0,0.5,-0.004753023386001587,0.0,1.0,100.0,0.0,0.554394006729126
93,40536-1783161550015348100,40536,1081380,48,9,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,0,3,3,0,160,0.5999999642372131,1,0,5,48,0,17,5,7,0,3,0,3,0,7,1,3,2,1,2,2,81.0,6.400281524658203,-0.5,0.0,-0.008657872676849365,0.0,0.0,0.0,0.0,-0.12488572299480438
94,40536-1783161550015348100,40536,1081696,48,88,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,99,0.7599999904632568,1,0,1,33,1,11,1,11,1,3,0,3,0,3,0,2,1,0,0,7,31.0,5.681571575126263,1.0,0.5,-0.0032882243394851685,0.0,1.0,100.0,0.0,0.554457426071167
95,40536-1783161550015348100,40536,1081748,48,101,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,212,0.7599999904632568,0,4,1,112,2,21,0,16,2,10,0,3,0,0,0,3,0,0,0,8,37.0,4.917074527380602,1.0,0.5,-0.0031251460313796997,0.0,1.0,100.0,0.0,0.5544644594192505
96,40536-1783161550015348100,40536,1081776,48,108,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,1,2,99,0.5999999642372131,1,0,6,20,3,9,1,6,2,2,0,3,0,3,0,1,1,0,0,5,32.0,6.0705424607402145,1.0,0.5,0.0028578191995620728,0.0,1.0,100.0,0.0,0.5547233819961548
97,40536-1783161550015348100,40536,1082008,48,166,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,231,0.8399999737739563,1,0,12,65,6,16,2,10,4,5,0,3,0,3,1,1,0,1,1,4,116.0,5.979911771171537,1.0,0.5,-0.008121594786643982,0.0,1.0,100.0,-0.20000000298023224,0.5186508297920227
98,40536-1783161550015348100,40536,1082144,48,200,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,112,0.7199999690055847,0,1,4,44,5,5,8,4,2,1,1,2,1,1,2,0,1,0,4,3,37.0,5.324750627790179,1.0,0.5,-0.0034620314836502075,0.0,1.0,100.0,0.0,0.5544499158859253
99,40536-1783161550015348100,40536,1082180,48,209,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,2,1,108,0.6399999856948853,0,2,1,75,1,11,1,11,1,2,0,3,0,4,0,2,1,1,0,7,36.0,5.130565502025463,1.0,0.5,-0.00793522596359253,0.0,1.0,100.0,-0.20000000298023224,0.5186593532562256
100,40536-1783161550015348100,40536,1082424,49,14,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,104,0.7199999690055847,1,0,4,41,2,10,0,10,2,4,0,3,0,0,0,1,0,0,0,7,32.0,4.982755220853365,1.0,0.5,-0.005354031920433044,0.0,1.0,100.0,0.0,0.5543679594993591
101,40536-1783161550015348100,40536,1082624,49,64,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,120,0.6800000071525574,1,0,7,24,4,10,12,5,2,5,0,3,0,0,4,0,0,0,3,3,56.0,7.189054870605469,1.0,0.5,0.003558620810508728,0.0,1.0,100.0,0.0,0.5547537803649902
102,40536-1783161550015348100,40536,1082724,49,89,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,136,0.5999999642372131,1,0,4,21,8,11,0,11,5,4,0,3,1,1,0,2,0,1,0,5,30.0,6.992743099437041,1.0,0.5,-0.00953809916973114,0.0,1.0,100.0,-0.20000000298023224,0.5185860991477966
103,40536-1783161550015348100,40536,1082820,49,113,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,99,0.6399999856948853,1,0,4,27,2,5,1,4,1,1,0,3,1,1,0,0,1,0,0,4,31.0,5.4413840553977275,1.0,0.5,-0.008852064609527588,0.0,1.0,100.0,0.0,0.5542166233062744
104,40536-1783161550015348100,40536,1082936,49,142,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,290,0.7599999904632568,0,4,11,97,6,26,0,22,5,11,0,3,0,0,0,7,0,0,0,9,175.0,6.105208193022629,1.0,0.5,-0.006970599293708801,0.0,1.0,100.0,-0.20000000298023224,0.5187034010887146
105,40536-1783161550015348100,40536,1083040,49,168,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,2,1,104,0.7199999690055847,1,0,3,17,1,7,1,9,0,2,0,3,1,1,1,1,0,2,0,5,41.0,7.163667532113882,1.0,0.5,-0.005781516432762146,0.0,1.0,100.0,0.0,0.5543494820594788
106,40536-1783161550015348100,40536,1083128,49,190,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,101,0.7599999904632568,1,0,9,25,5,7,3,11,4,2,0,3,0,0,0,3,0,0,3,5,35.0,6.777186025487314,1.0,0.4000000059604645,-0.0026853084564208984,0.02499999850988388,1.0,100.0,0.0,0.5380412340164185
107,40536-1783161550015348100,40536,1083356,49,247,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,105,0.6800000071525574,0,1,1,33,1,11,2,8,1,3,0,3,0,3,1,1,0,1,0,6,39.0,5.932375953311012,1.0,0.5,-0.008546993136405945,0.0,1.0,100.0,-0.20000000298023224,0.5186313986778259
108,40536-1783161550015348100,40536,1083404,50,3,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,91,0.8399999737739563,1,0,3,7,7,3,10,2,4,1,1,2,0,0,1,0,0,0,7,2,36.0,7.264828189388736,1.0,0.5,-0.00753214955329895,0.0,1.0,100.0,0.0,0.5542737245559692
109,40536-1783161550015348100,40536,1083812,50,105,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,1,2,102,0.6399999856948853,1,0,2,13,6,3,4,9,3,0,1,2,1,1,1,3,0,1,3,4,44.0,7.061023188572304,1.0,0.5,-0.008390992879867554,0.0,1.0,100.0,0.0,0.5542365312576294
110,40536-1783161550015348100,40536,1083816,50,106,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,172,0.7999999523162842,1,0,7,65,6,14,2,12,3,5,0,3,1,1,0,3,1,0,1,9,74.0,5.667782805686773,1.0,0.5,-0.007464095950126648,0.0,1.0,100.0,-0.20000000298023224,0.5186808705329895
111,40536-1783161550015348100,40536,1083848,50,114,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,1,2,123,0.7999999523162842,1,0,2,22,3,10,4,7,3,2,0,3,0,2,1,1,1,0,1,5,36.0,5.9782164038681405,1.0,0.5,-0.00845085084438324,0.0,1.0,100.0,-0.20000000298023224,0.5186358094215393
112,40536-1783161550015348100,40536,1083864,50,118,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,261,0.7999999523162842,1,0,24,60,8,20,10,4,3,9,2,1,1,1,2,0,0,1,7,3,191.0,5.866437773138171,1.0,0.5,-0.006977006793022156,0.0,1.0,100.0,0.0,0.5542977452278137
113,40536-1783161550015348100,40536,1084208,50,204,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,1,2,99,0.6800000071525574,1,0,1,24,7,6,3,5,2,3,1,2,3,0,0,0,0,1,2,4,33.0,6.0085960927635735,1.0,0.5,0.00362396240234375,0.0,1.0,100.0,0.0,0.5547565221786499
114,40536-1783161550015348100,40536,1084212,50,205,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,91,0.7199999690055847,1,0,1,22,2,7,1,9,1,2,0,3,1,1,0,3,1,0,0,4,35.0,6.512357271634615,1.0,0.5,-0.0091656893491745,0.0,1.0,100.0,0.0,0.5542029142379761
115,40536-1783161550015348100,40536,1084268,50,219,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,2,1,101,0.6800000071525574,0,1,1,16,3,9,5,7,1,2,0,3,1,3,2,0,1,1,1,6,32.0,7.23410970857828,1.0,0.5,-0.008314937353134155,0.0,1.0,100.0,0.0,0.554239809513092
116,40536-1783161550015348100,40536,1084632,51,54,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,1,2,91,0.5999999642372131,1,0,5,18,1,9,2,7,1,2,0,3,0,2,1,1,1,0,0,6,35.0,5.847933926425138,1.0,0.5,-0.008049488067626953,0.0,1.0,100.0,0.0,0.5542513132095337
117,40536-1783161550015348100,40536,1084632,51,54,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,1,2,105,0.7199999690055847,0,1,10,12,3,5,4,4,1,1,1,2,1,1,0,0,1,0,3,3,44.0,6.05401611328125,1.0,0.5,0.001278206706047058,0.0,1.0,100.0,0.0,0.5546550750732422
118,40536-1783161550015348100,40536,1084772,51,89,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,1,2,141,0.47999998927116394,1,0,8,42,0,13,1,11,0,5,0,3,0,2,0,2,1,0,0,7,47.0,5.405730551861702,1.0,0.5,-0.009831875562667847,0.0,1.0,100.0,0.0,0.5541741251945496
119,40536-1783161550015348100,40536,1084864,51,112,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,262,0.7999999523162842,1,0,5,52,9,18,0,15,6,8,0,3,0,0,0,3,0,0,0,10,206.0,7.115084815571326,1.0,0.5,-0.006846308708190918,0.0,1.0,100.0,0.0,0.5543034076690674
120,40536-1783161550015348100,40536,1085112,51,174,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,120,0.6399999856948853,1,0,3,31,1,10,4,12,1,5,0,3,0,0,2,0,0,0,1,8,38.0,5.6205907185872395,1.0,0.5,0.005709514021873474,0.0,1.0,100.0,0.0,0.5548467636108398
121,40536-1783161550015348100,40536,1085280,51,216,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,0,3,162,0.7999999523162842,1,0,10,48,15,2,6,2,8,1,2,1,0,0,2,0,0,0,2,2,36.0,6.075753294391396,1.0,0.5,-0.004633471369743347,0.0,1.0,100.0,0.0,0.5543991923332214
122,40536-1783161550015348100,40536,1085336,51,230,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,141,0.7199999690055847,0,1,6,41,12,6,7,7,6,3,1,2,0,0,2,0,0,0,3,5,31.0,6.196796390181738,1.0,0.5,0.0005526244640350342,0.0,1.0,100.0,-0.20000000298023224,0.5190470218658447
123,40536-1783161550015348100,40536,1085340,51,231,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,119,0.8399999737739563,1,0,2,25,2,10,0,12,1,3,0,3,1,2,0,2,0,1,0,6,37.0,6.106884355304622,1.0,0.5,-0.009615801274776459,0.0,1.0,100.0,0.0,0.5541834831237793
124,40536-1783161550015348100,40536,1085556,52,29,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,2,1,111,0.5600000023841858,1,0,5,29,7,5,9,3,1,1,2,1,2,2,2,1,1,1,5,0,42.0,5.78081835497607,1.0,0.5,-0.008578434586524963,0.0,1.0,100.0,0.0,0.5542284250259399
125,40536-1783161550015348100,40536,1085924,52,121,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,161,0.6800000071525574,1,0,6,18,13,5,7,11,5,1,2,1,4,1,0,4,0,1,5,5,38.0,7.397224378881988,1.0,0.5,0.0006310790777206421,0.0,1.0,100.0,-0.20000000298023224,0.5190505981445312
126,40536-1783161550015348100,40536,1086044,52,151,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,0,2,3,-1,176,0.6800000071525574,1,0,8,39,2,17,1,14,1,5,0,2,1,5,0,8,1,2,0,2,68.0,6.202106129039418,-1.0,0.0,-0.0024697482585906982,0.0,0.0,0.0,-0.20000000298023224,-0.29145383834838867
127,40536-1783161550015348100,40536,1086092,52,163,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,1,2,189,0.6800000071525574,0,2,9,49,4,19,0,18,3,7,0,3,0,3,0,5,0,1,0,11,63.0,5.994634719122024,1.0,0.5,-0.008232742547988892,0.0,1.0,100.0,0.0,0.5542433857917786
128,40536-1783161550015348100,40536,1086452,52,253,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,0,3,224,0.6399999856948853,1,0,5,80,0,21,0,16,0,11,0,3,0,0,0,5,0,0,0,11,32.0,5.624397277832031,1.0,0.5,0.005729883909225464,0.0,1.0,100.0,-0.20000000298023224,0.5192833542823792
129,40536-1783161550015348100,40536,1086580,53,29,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,0,3,134,0.7599999904632568,1,0,4,43,7,7,4,8,4,3,2,1,0,0,0,1,0,0,3,4,35.0,5.641293198315065,1.0,0.5,-0.007316946983337402,0.0,1.0,100.0,0.0,0.5542830228805542
130,40536-1783161550015348100,40536,1086620,53,39,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,174,0.7199999690055847,1,0,4,46,2,15,0,12,2,7,0,3,0,0,0,1,0,0,0,9,47.0,5.464948281474497,1.0,0.5,0.008131548762321472,0.0,1.0,100.0,-0.20000000298023224,0.5193930268287659
131,40536-1783161550015348100,40536,1086920,53,114,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,1,2,207,0.7199999690055847,1,0,9,51,7,15,3,16,4,5,1,2,1,1,0,5,1,0,2,6,113.0,6.112255151721015,1.0,0.5,-0.007421374320983887,0.0,1.0,100.0,-0.20000000298023224,0.5186828374862671
132,40536-1783161550015348100,40536,1087060,53,149,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,1,2,120,0.6800000071525574,1,0,12,32,2,8,2,16,2,2,0,3,0,1,0,3,1,0,1,9,37.0,5.8763371785481775,1.0,0.5,-0.0022136718034744263,0.0,1.0,100.0,0.0,0.5545039176940918
133,40536-1783161550015348100,40536,1087128,53,166,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,169,0.7599999904632568,1,0,9,37,4,11,5,11,4,3,0,3,0,1,2,2,0,1,2,4,33.0,6.615310217501849,1.0,0.5,-0.00747661292552948,0.0,1.0,100.0,0.0,0.5542761087417603
134,40536-1783161550015348100,40536,1087132,53,167,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,2,1,128,0.6800000071525574,1,0,3,40,3,11,4,6,2,2,0,4,0,3,1,0,1,1,2,4,47.0,5.6259942054748535,1.0,0.5,-0.007437527179718018,0.0,1.0,100.0,0.0,0.554277777671814
135,40536-1783161550015348100,40536,1087308,53,211,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,97,0.5600000023841858,1,0,4,47,7,3,9,2,1,1,3,0,2,2,0,1,2,0,5,0,32.0,5.344144526216173,1.0,0.5,-0.02334381639957428,0.029999999329447746,1.0,100.0,-0.20000000298023224,0.5193256735801697
136,40536-1783161550015348100,40536,1087464,53,250,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,101,0.8799999952316284,1,0,2,16,4,5,4,4,2,1,1,2,1,1,0,1,1,0,2,3,40.0,6.623472912476794,1.0,0.30000001192092896,0.008597493171691895,0.02499999850988388,1.0,100.0,0.0,0.5205543041229248
137,40536-1783161550015348100,40536,1087564,54,19,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,1,2,108,0.5999999642372131,1,0,3,52,1,12,1,9,0,5,0,3,1,1,0,1,1,0,0,7,36.0,4.969381261754919,1.0,0.5,-0.00666104257106781,0.0,1.0,100.0,0.0,0.5543113946914673
138,40536-1783161550015348100,40536,1087676,54,47,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,2,1,137,0.5999999642372131,1,0,11,24,3,13,2,13,2,2,0,3,0,6,0,3,2,0,0,7,58.0,6.0469195512089415,1.0,0.5,-0.00809808075428009,0.0,1.0,100.0,0.0,0.5542491674423218
139,40536-1783161550015348100,40536,1087884,54,99,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,144,0.4399999976158142,0,1,8,35,0,15,5,7,0,5,0,3,0,4,3,1,1,0,0,5,79.0,6.6794717576768665,1.0,0.5,-0.015158787369728088,0.014999999664723873,1.0,100.0,0.0,0.5545928478240967
140,40536-1783161550015348100,40536,1087936,54,112,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,93,0.6800000071525574,1,0,3,20,3,8,2,9,1,3,0,3,1,1,1,0,0,1,1,8,38.0,5.874641664566532,1.0,0.5,-0.0012960880994796753,0.0,1.0,100.0,-0.20000000298023224,0.5189626216888428
141,40536-1783161550015348100,40536,1087964,54,119,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,125,0.7599999904632568,1,0,5,9,1,8,3,8,1,4,0,3,0,0,1,1,0,0,2,5,41.0,6.94638037109375,1.0,0.5,-0.008937299251556396,0.0,1.0,100.0,0.0,0.5542128086090088
142,40536-1783161550015348100,40536,1088244,54,189,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,2,1,142,0.6800000071525574,1,0,4,55,1,17,3,10,0,5,0,3,1,4,1,1,2,0,0,7,32.0,5.223688259930678,1.0,0.5,-0.006332516670227051,0.0,1.0,100.0,0.0,0.5543255805969238
143,40536-1783161550015348100,40536,1088424,54,234,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,0,3,122,0.7599999904632568,1,0,10,26,5,7,1,9,4,2,0,3,0,0,0,0,0,0,1,7,34.0,6.516089767706199,1.0,0.5,-0.00466097891330719,0.0,1.0,100.0,0.0,0.5543979406356812
144,40536-1783161550015348100,40536,1088452,54,241,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,142,0.6399999856948853,1,0,0,45,0,13,2,13,0,7,0,3,0,0,1,2,0,1,0,9,37.0,6.023944263726893,1.0,0.5,-0.002430543303489685,0.014999999664723873,1.0,100.0,0.0,0.5551434755325317
