split,pole,seed,tick,p_blue,p_red_r4,p_red_r6,p_red_r8,p_red_r10
calibration,A,99900108,69,1,1,1,1,2
calibration,A,99900108,70,1,0,1,2,2
calibration,A,99900108,71,1,0,1,2,3
calibration,A,99900108,72,1,0,1,2,3
calibration,A,99900108,73,1,0,1,3,3
calibration,A,99900108,74,0,1,1,2,3
calibration,A,99900108,75,0,1,2,2,4
calibration,A,99900108,76,0,1,2,2,3
calibration,A,99900108,77,0,2,2,3,3
calibration,A,99900108,78,1,2,2,3,3
calibration,A,99900108,79,1,2,3,3,3
calibration,A,99900108,80,1,1,3,3,3
calibration,A,99900108,81,1,2,3,3,3
calibration,A,99900108,82,1,2,2,3,3
calibration,A,99900108,83,1,1,2,3,3
calibration,A,99900108,84,1,1,2,2,3
calibration,A,99900108,85,1,1,1,2,3
calibration,A,99900108,86,1,1,1,2,3
calibration,A,99900108,87,1,0,1,1,3
calibration,A,99900108,88,1,0,1,1,3
calibration,A,99900108,89,1,0,0,1,3
calibration,A,99900108,90,2,0,0,1,3
calibration,A,99900108,91,3,0,0,1,4
calibration,A,99900108,92,3,0,0,0,4
calibration,A,99900108,93,3,0,0,1,4
calibration,A,99900108,94,3,0,0,0,4
calibration,A,99900108,95,3,0,0,1,4
calibration,A,99900108,96,3,0,0,2,4
calibration,A,99900108,97,3,0,0,2,4
calibration,A,99900108,98,2,0,0,2,4
calibration,A,99900108,99,1,0,1,2,4
calibration,A,99900108,100,1,0,1,2,4
calibration,A,99900108,101,1,1,1,2,4
calibration,A,99900108,102,1,1,1,3,4
calibration,A,99900108,103,1,1,1,4,4
calibration,A,99900108,104,1,1,3,4,4
calibration,A,99900108,105,1,1,3,4,4
calibration,A,99900108,106,3,1,3,4,4
calibration,A,99900108,107,3,0,3,4,4
calibration,A,99900108,108,3,0,1,4,4
calibration,A,99900108,109,3,0,0,4,4
calibration,A,99900108,110,4,0,0,3,4
calibration,A,99900108,111,4,0,0,0,3
calibration,A,99900108,112,4,0,0,0,0
calibration,A,99900108,113,4,0,0,0,0
calibration,A,99900108,114,4,0,0,0,0
calibration,A,99900108,115,4,0,0,0,0
calibration,A,99900108,116,4,0,0,0,0
calibration,A,99900108,117,4,0,0,0,0
calibration,A,99900108,118,4,0,0,0,0
calibration,A,99900108,119,3,0,0,0,0
calibration,A,99900108,120,3,0,0,0,1
calibration,A,99900108,121,3,0,0,0,1
calibration,A,99900108,122,3,0,0,1,1
calibration,A,99900108,123,2,0,0,1,1
calibration,A,99900108,124,2,0,1,1,1
calibration,A,99900108,125,2,0,1,1,2
calibration,A,99900108,126,2,1,1,1,2
calibration,A,99900108,127,2,1,1,1,2
calibration,A,99900108,128,2,1,1,1,2
calibration,A,99900108,129,2,1,1,1,1
calibration,A,99900108,130,2,0,1,1,1
calibration,A,99900108,131,3,0,1,1,1
calibration,A,99900108,132,3,0,0,1,1
calibration,A,99900108,133,3,0,0,1,1
calibration,A,99900108,134,3,0,0,0,1
calibration,A,99900108,135,3,0,0,0,1
calibration,A,99900108,136,3,0,0,0,0
calibration,A,99900108,137,3,0,0,0,0
calibration,A,99900108,138,4,0,0,0,0
calibration,A,99900108,139,4,0,0,0,0
calibration,A,99900108,140,4,0,0,0,0
calibration,A,99900108,141,4,0,0,0,0
calibration,A,99900108,142,3,0,0,0,0
calibration,A,99900108,143,3,0,0,0,0
calibration,A,99900108,144,3,0,0,0,0
calibration,A,99900108,145,3,0,0,0,0
calibration,A,99900108,146,3,0,0,0,0
calibration,A,99900108,147,3,0,0,0,0
calibration,A,99900108,148,3,0,0,0,0
calibration,A,99900108,149,3,0,0,0,0
calibration,A,99900108,150,2,0,0,0,0
calibration,A,99900108,151,2,0,0,0,0
calibration,A,99900108,152,3,0,0,0,0
calibration,A,99900108,153,3,0,0,0,0
calibration,A,99900108,154,3,0,0,0,0
calibration,A,99900108,155,3,0,0,0,0
calibration,A,99900108,156,3,0,0,0,0
calibration,A,99900108,157,3,0,0,0,0
calibration,A,99900108,158,3,0,0,0,0
calibration,A,99900108,159,3,0,0,0,0
calibration,A,99900108,160,3,0,0,0,0
calibration,A,99900108,161,3,0,0,0,0
calibration,A,99900108,162,3,0,0,0,0
calibration,A,99900108,163,3,0,0,0,0
calibration,A,99900108,164,2,0,0,0,0
calibration,A,99900108,165,2,0,0,0,1
calibration,A,99900108,166,2,0,0,0,1
calibration,A,99900108,167,2,0,0,1,1
calibration,A,99900108,168,2,0,0,1,1
calibration,A,99900108,169,2,0,1,1,1
calibration,A,99900108,170,2,1,1,1,1
calibration,A,99900108,171,2,1,1,1,1
calibration,A,99900108,172,2,1,1,1,1
calibration,A,99900108,173,2,1,1,1,1
calibration,A,99900108,174,2,1,1,1,1
calibration,A,99900108,175,2,1,1,1,1
calibration,A,99900108,176,2,0,1,1,1
calibration,A,99900108,177,2,0,1,1,1
calibration,A,99900108,178,2,0,0,1,1
calibration,A,99900108,179,2,0,0,0,2
calibration,A,99900108,180,2,0,0,0,2
calibration,A,99900108,181,2,0,0,0,1
calibration,A,99900108,182,3,0,0,0,0
calibration,A,99900108,183,3,0,0,0,0
calibration,A,99900108,184,2,0,0,0,0
calibration,A,99900108,185,3,0,0,0,0
calibration,A,99900108,186,4,0,0,0,0
calibration,A,99900108,187,4,0,0,0,0
calibration,A,99900108,188,4,0,0,0,0
calibration,A,99900108,189,3,0,0,0,0
calibration,A,99900108,190,3,0,0,0,0
calibration,A,99900108,191,4,0,0,0,0
calibration,A,99900108,192,4,0,0,0,0
calibration,A,99900108,193,4,0,0,0,0
calibration,A,99900108,194,4,0,0,0,0
calibration,A,99900108,195,4,0,0,0,0
calibration,A,99900108,196,4,0,0,0,0
calibration,A,99900108,197,4,0,0,0,0
calibration,A,99900108,198,4,0,0,0,0
calibration,A,99900108,199,4,0,0,0,0
calibration,A,99900108,200,4,0,0,0,0
calibration,A,99900108,201,4,0,0,0,0
calibration,A,99900108,202,0,0,0,0,0
calibration,A,99900108,203,0,4,4,4,4
calibration,A,99900108,204,0,4,4,4,4
calibration,A,99900108,205,0,3,4,4,4
calibration,A,99900108,206,0,2,4,4,4
calibration,A,99900108,207,0,1,4,4,4
calibration,A,99900108,208,0,0,2,4,4
calibration,A,99900108,209,0,1,1,4,4
calibration,A,99900108,210,0,1,1,2,4
calibration,A,99900108,211,0,1,1,1,3
calibration,A,99900108,212,0,1,1,1,2
calibration,A,99900108,213,0,1,1,1,3
calibration,A,99900108,214,0,0,1,1,3
calibration,A,99900108,215,0,0,1,2,4
calibration,A,99900108,216,0,0,1,2,4
calibration,A,99900108,217,0,1,1,3,4
calibration,A,99900108,218,0,1,3,3,4
calibration,A,99900108,219,0,1,3,4,4
calibration,A,99900108,220,0,3,3,4,4
calibration,A,99900108,221,0,3,3,3,4
calibration,A,99900108,222,0,3,3,3,4
calibration,A,99900108,223,0,3,3,3,4
calibration,A,99900108,224,0,2,3,3,4
calibration,A,99900108,225,0,1,3,3,4
calibration,A,99900108,226,0,1,2,3,4
calibration,A,99900108,227,0,0,2,3,4
calibration,A,99900108,228,0,0,3,3,4
calibration,A,99900108,229,0,0,1,3,4
calibration,A,99900108,230,0,0,0,3,4
calibration,A,99900108,231,0,0,0,2,4
calibration,A,99900108,232,0,0,0,1,4
calibration,A,99900108,233,0,0,0,1,3
calibration,A,99900108,234,0,0,0,0,2
calibration,A,99900108,235,0,0,0,0,3
calibration,A,99900108,236,1,0,0,2,3
calibration,A,99900108,237,1,0,0,1,3
calibration,A,99900108,238,1,0,1,1,3
calibration,A,99900108,239,1,1,1,2,4
calibration,A,99900109,0,0,2,2,4,4
calibration,A,99900109,1,0,2,3,4,4
calibration,A,99900109,2,0,2,3,4,4
calibration,A,99900109,3,0,2,3,4,4
calibration,A,99900109,4,0,1,3,4,4
calibration,A,99900109,5,0,0,2,4,4
calibration,A,99900109,6,0,0,1,4,4
calibration,A,99900109,7,0,0,0,3,4
calibration,A,99900109,8,0,0,0,2,4
calibration,A,99900109,9,0,0,1,2,4
calibration,A,99900109,10,0,0,1,3,4
calibration,A,99900109,11,0,0,2,3,4
calibration,A,99900109,12,0,1,3,4,4
calibration,A,99900109,13,0,2,4,4,4
calibration,A,99900109,14,0,3,4,4,4
calibration,A,99900109,15,0,3,4,4,4
calibration,A,99900109,16,0,4,4,4,4
calibration,A,99900109,17,0,4,4,4,4
calibration,A,99900109,18,0,4,4,4,4
calibration,A,99900109,19,0,3,4,4,4
calibration,A,99900109,20,0,1,4,4,4
calibration,A,99900109,21,0,1,3,4,4
calibration,A,99900109,22,0,1,3,4,4
calibration,A,99900109,23,0,1,1,3,4
calibration,A,99900109,24,0,1,1,3,4
calibration,A,99900109,25,0,1,1,2,4
calibration,A,99900109,26,0,1,1,1,4
calibration,A,99900109,27,0,0,1,2,3
calibration,A,99900109,28,0,0,1,2,3
calibration,A,99900109,29,0,0,1,2,4
calibration,A,99900109,30,0,0,1,2,4
calibration,A,99900109,31,0,1,1,2,4
calibration,A,99900109,32,0,1,1,2,4
calibration,A,99900109,33,0,1,2,2,4
calibration,A,99900109,34,0,2,2,3,4
calibration,A,99900109,35,0,2,2,3,4
calibration,A,99900109,36,0,1,2,2,3
calibration,A,99900109,37,0,1,2,2,4
calibration,A,99900109,38,0,1,1,2,4
calibration,A,99900109,39,0,1,1,3,4
calibration,A,99900109,40,0,0,1,3,4
calibration,A,99900109,41,0,0,2,3,4
calibration,A,99900109,42,0,0,1,2,4
calibration,A,99900109,43,0,1,1,2,4
calibration,A,99900109,44,0,1,1,1,4
calibration,A,99900109,45,0,1,1,2,4
calibration,A,99900109,46,0,1,1,1,4
calibration,A,99900109,47,0,1,1,2,4
calibration,A,99900109,48,0,1,1,2,4
calibration,A,99900109,49,0,0,1,1,4
calibration,A,99900109,50,0,0,1,1,4
calibration,A,99900109,51,0,0,0,2,4
calibration,A,99900109,52,0,0,0,1,4
calibration,A,99900109,53,0,0,0,0,4
calibration,A,99900109,54,0,0,0,0,4
calibration,A,99900109,55,0,0,0,1,4
calibration,A,99900109,56,0,0,0,1,4
calibration,A,99900109,57,0,0,1,2,4
calibration,A,99900109,58,0,0,1,2,4
calibration,A,99900109,59,0,1,2,3,4
calibration,A,99900109,60,0,1,2,3,4
calibration,A,99900109,61,0,2,2,3,4
calibration,A,99900109,62,0,2,2,2,4
calibration,A,99900109,63,0,2,2,2,4
calibration,A,99900109,64,0,2,2,2,4
calibration,A,99900109,65,0,2,2,2,4
calibration,A,99900109,66,0,1,2,2,4
calibration,A,99900109,67,0,0,2,2,4
calibration,A,99900109,68,0,0,1,2,4
calibration,A,99900109,69,0,0,1,3,4
calibration,A,99900109,70,0,1,1,3,4
calibration,A,99900109,71,0,1,2,3,4
calibration,A,99900109,72,0,2,2,3,4
calibration,A,99900109,73,0,1,2,3,4
calibration,A,99900109,74,0,2,2,3,4
calibration,A,99900109,75,0,2,3,3,4
calibration,A,99900109,76,0,2,3,3,4
calibration,A,99900109,77,0,1,3,3,4
calibration,A,99900109,78,0,0,3,3,4
calibration,A,99900109,79,0,0,3,3,4
calibration,A,99900109,80,0,0,2,3,4
calibration,A,99900109,81,0,0,2,3,4
calibration,A,99900109,82,0,0,1,2,4
calibration,A,99900109,83,0,0,0,2,4
calibration,A,99900109,84,0,0,0,1,4
calibration,A,99900109,85,0,0,0,0,4
calibration,A,99900109,86,0,0,0,1,4
calibration,A,99900109,87,0,0,0,2,4
calibration,A,99900109,88,0,0,1,2,3
calibration,A,99900109,89,0,0,2,2,3
calibration,A,99900109,90,1,2,2,3,3
calibration,A,99900109,91,1,2,2,3,3
calibration,A,99900109,92,1,2,2,3,3
calibration,A,99900109,93,1,2,3,3,3
calibration,A,99900109,94,1,2,3,3,3
calibration,A,99900109,95,1,1,3,3,4
calibration,A,99900109,96,1,0,2,3,4
calibration,A,99900109,97,1,0,1,4,4
calibration,A,99900109,98,1,0,1,4,4
calibration,A,99900109,99,1,0,1,3,4
calibration,A,99900109,100,1,0,1,2,4
calibration,A,99900109,101,2,0,1,2,4
calibration,A,99900109,102,2,0,0,2,2
calibration,A,99900109,103,3,0,0,1,2
calibration,A,99900109,104,3,0,0,1,2
calibration,A,99900109,105,3,0,0,0,1
calibration,A,99900109,106,3,0,0,0,1
calibration,A,99900109,107,3,0,0,0,1
calibration,A,99900109,108,3,0,0,0,0
calibration,A,99900109,109,3,0,0,0,0
calibration,A,99900109,110,3,0,0,0,0
calibration,A,99900109,111,3,0,0,0,0
calibration,A,99900109,112,2,0,0,0,0
calibration,A,99900109,113,2,0,0,0,0
calibration,A,99900109,114,2,0,0,0,0
calibration,A,99900109,115,2,0,0,0,0
calibration,A,99900109,116,2,0,0,0,0
calibration,A,99900109,117,2,0,0,0,0
calibration,A,99900109,118,1,0,0,0,0
calibration,A,99900109,119,1,0,0,0,0
calibration,A,99900109,120,1,0,0,0,0
calibration,A,99900109,121,1,0,0,0,0
calibration,A,99900109,122,1,0,0,0,0
calibration,A,99900109,123,1,0,0,0,0
calibration,A,99900109,124,1,0,0,0,0
calibration,A,99900109,125,1,0,0,0,0
calibration,A,99900109,126,1,0,0,0,0
calibration,A,99900109,127,1,0,0,0,0
calibration,A,99900109,128,1,0,0,0,0
calibration,A,99900109,129,1,0,0,0,1
calibration,A,99900109,130,1,0,0,0,1
calibration,A,99900109,131,1,0,0,0,2
calibration,A,99900109,132,1,0,0,1,2
calibration,A,99900109,133,1,0,0,2,2
calibration,A,99900109,134,1,0,1,2,2
calibration,A,99900109,135,1,0,2,2,2
calibration,A,99900109,136,1,0,1,2,2
calibration,A,99900109,137,1,1,1,2,2
calibration,A,99900109,138,1,1,1,1,2
calibration,A,99900109,139,1,0,1,1,2
calibration,A,99900109,140,1,0,1,1,1
calibration,A,99900109,141,2,0,0,1,1
calibration,A,99900109,142,2,0,0,1,1
calibration,A,99900109,143,2,0,0,0,1
calibration,A,99900109,144,2,0,0,0,1
calibration,A,99900109,145,2,0,0,0,0
calibration,A,99900109,146,3,0,0,0,0
calibration,A,99900109,147,3,0,0,0,0
calibration,A,99900109,148,3,0,0,0,0
calibration,A,99900109,149,2,0,0,0,0
calibration,A,99900109,150,2,0,0,0,0
calibration,A,99900109,151,2,0,0,0,0
calibration,A,99900109,152,2,0,0,0,0
calibration,A,99900109,153,2,0,0,0,0
calibration,A,99900109,154,1,0,0,0,1
calibration,A,99900109,155,1,0,0,0,1
calibration,A,99900109,156,1,0,0,1,1
calibration,A,99900109,157,1,0,0,1,1
calibration,A,99900109,158,1,0,1,1,1
calibration,A,99900109,159,1,0,1,1,1
calibration,A,99900109,160,1,1,1,1,1
calibration,A,99900109,161,1,1,1,1,1
calibration,A,99900109,162,1,0,1,1,1
calibration,A,99900109,163,1,0,1,1,1
calibration,A,99900109,164,1,0,0,1,1
calibration,A,99900109,165,1,0,0,1,1
calibration,A,99900109,166,1,0,0,0,1
calibration,A,99900109,167,1,0,0,0,1
calibration,A,99900109,168,1,0,0,0,0
calibration,A,99900109,169,1,0,0,0,0
calibration,A,99900109,170,2,0,0,0,0
calibration,A,99900109,171,2,0,0,0,0
calibration,A,99900109,172,2,0,0,0,0
calibration,A,99900109,173,2,0,0,0,0
calibration,A,99900109,174,1,0,0,0,0
calibration,A,99900109,175,1,0,0,0,0
calibration,A,99900109,176,1,0,0,0,0
calibration,A,99900109,177,1,0,0,0,0
calibration,A,99900109,178,1,0,0,0,1
calibration,A,99900109,179,1,0,0,0,1
calibration,A,99900109,180,1,0,0,1,1
calibration,A,99900109,181,1,0,0,1,1
calibration,A,99900109,182,1,0,1,1,2
calibration,A,99900109,183,1,0,1,1,2
calibration,A,99900109,184,1,1,1,2,2
calibration,A,99900109,185,1,1,1,2,2
calibration,A,99900109,186,1,1,2,2,2
calibration,A,99900109,187,1,0,2,2,2
calibration,A,99900109,188,1,0,1,2,3
calibration,A,99900109,189,1,0,1,2,3
calibration,A,99900109,190,1,0,0,2,3
calibration,A,99900109,191,1,0,0,1,2
calibration,A,99900109,192,1,0,0,0,2
calibration,A,99900109,193,1,0,0,0,1
calibration,A,99900109,194,3,0,0,0,1
calibration,A,99900109,195,3,0,0,0,0
calibration,A,99900109,196,3,0,0,0,0
calibration,A,99900109,197,4,0,0,0,0
calibration,A,99900109,198,4,0,0,0,0
calibration,A,99900109,199,4,0,0,0,0
calibration,A,99900109,200,3,0,0,0,0
calibration,A,99900109,201,3,0,0,0,0
calibration,A,99900109,202,3,0,0,0,0
calibration,A,99900109,203,3,0,0,0,0
calibration,A,99900109,204,3,0,0,0,0
calibration,A,99900109,205,3,0,0,0,0
calibration,A,99900109,206,3,0,0,0,0
calibration,A,99900109,207,3,0,0,0,0
calibration,A,99900109,208,3,0,0,0,0
calibration,A,99900109,209,3,0,0,0,0
calibration,A,99900109,210,3,0,0,0,0
calibration,A,99900109,211,3,0,0,0,0
calibration,A,99900109,212,3,0,0,0,0
calibration,A,99900109,213,3,0,0,0,0
calibration,A,99900109,214,3,0,0,0,0
calibration,A,99900109,215,3,0,0,0,0
calibration,A,99900109,216,3,0,0,0,0
calibration,A,99900109,217,3,0,0,0,0
calibration,A,99900109,218,2,0,0,0,0
calibration,A,99900109,219,2,0,0,0,0
calibration,A,99900109,220,2,0,0,0,1
calibration,A,99900109,221,1,0,0,0,1
calibration,A,99900109,222,1,0,0,1,2
calibration,A,99900109,223,1,0,0,1,2
calibration,A,99900109,224,1,0,1,2,2
calibration,A,99900109,225,1,0,1,2,2
calibration,A,99900109,226,1,1,2,2,2
calibration,A,99900109,227,1,1,2,2,2
calibration,A,99900109,228,1,2,2,2,2
calibration,A,99900109,229,1,2,2,2,2
calibration,A,99900109,230,1,1,2,2,2
calibration,A,99900109,231,1,1,2,2,2
calibration,A,99900109,232,1,1,1,2,2
calibration,A,99900109,233,1,1,1,2,2
calibration,A,99900109,234,1,0,1,1,2
calibration,A,99900109,235,1,0,1,1,2
calibration,A,99900109,236,1,0,0,1,1
calibration,A,99900109,237,1,0,0,1,1
calibration,A,99900109,238,1,0,0,1,1
calibration,A,99900109,239,2,0,0,0,1
calibration,A,99900110,0,0,0,2,2,4
calibration,A,99900110,1,0,0,2,2,4
calibration,A,99900110,2,0,0,2,2,4
calibration,A,99900110,3,0,0,2,2,4
calibration,A,99900110,4,0,0,2,2,4
calibration,A,99900110,5,0,0,1,2,3
calibration,A,99900110,6,0,0,0,2,3
calibration,A,99900110,7,0,0,0,1,3
calibration,A,99900110,8,0,0,0,0,3
calibration,A,99900110,9,0,0,0,0,2
calibration,A,99900110,10,0,0,0,0,1
calibration,A,99900110,11,0,0,0,0,0
calibration,A,99900110,12,0,0,0,0,0
calibration,A,99900110,13,0,0,0,0,1
calibration,A,99900110,14,1,0,0,0,1
calibration,A,99900110,15,1,0,0,0,1
calibration,A,99900110,16,0,0,0,1,2
calibration,A,99900110,17,0,0,0,1,3
calibration,A,99900110,18,0,0,1,2,4
calibration,A,99900110,19,0,1,2,4,4
calibration,A,99900110,20,0,1,2,3,4
calibration,A,99900110,21,0,1,3,4,4
calibration,A,99900110,22,0,2,4,4,4
calibration,A,99900110,23,0,2,4,4,4
calibration,A,99900110,24,0,2,4,4,4
calibration,A,99900110,25,0,3,4,4,4
calibration,A,99900110,26,0,2,4,4,4
calibration,A,99900110,27,0,2,4,4,4
calibration,A,99900110,28,0,2,4,4,4
calibration,A,99900110,29,0,2,2,4,4
calibration,A,99900110,30,0,2,2,4,4
calibration,A,99900110,31,0,1,2,2,4
calibration,A,99900110,32,0,0,2,2,4
calibration,A,99900110,33,0,0,1,2,3
calibration,A,99900110,34,0,0,0,2,2
calibration,A,99900110,35,0,0,0,2,3
calibration,A,99900110,36,0,0,0,0,4
calibration,A,99900110,37,0,0,0,1,4
calibration,A,99900110,38,0,0,0,2,3
calibration,A,99900110,39,0,0,1,2,3
calibration,A,99900110,40,0,0,2,2,3
calibration,A,99900110,41,0,1,2,2,4
calibration,A,99900110,42,0,2,2,2,4
calibration,A,99900110,43,0,2,2,3,4
calibration,A,99900110,44,0,2,2,3,4
calibration,A,99900110,45,0,2,3,3,4
calibration,A,99900110,46,0,2,3,3,4
calibration,A,99900110,47,0,2,3,3,4
calibration,A,99900110,48,0,1,2,3,4
calibration,A,99900110,49,0,1,2,3,4
calibration,A,99900110,50,0,1,1,3,4
calibration,A,99900110,51,0,1,1,2,4
calibration,A,99900110,52,0,1,1,2,4
calibration,A,99900110,53,0,0,1,2,4
calibration,A,99900110,54,0,0,1,2,4
calibration,A,99900110,55,0,0,0,3,4
calibration,A,99900110,56,0,0,0,2,4
calibration,A,99900110,57,0,0,0,0,4
calibration,A,99900110,58,0,0,0,1,4
calibration,A,99900110,59,0,0,0,2,4
calibration,A,99900110,60,0,0,0,2,4
calibration,A,99900110,61,0,0,1,1,4
calibration,A,99900110,62,0,0,1,2,4
calibration,A,99900110,63,0,0,1,2,4
calibration,A,99900110,64,0,0,0,2,4
calibration,A,99900110,65,0,0,0,1,3
calibration,A,99900110,66,0,0,0,1,3
calibration,A,99900110,67,0,0,0,1,3
calibration,A,99900110,68,0,0,0,0,2
calibration,A,99900110,69,0,0,0,1,3
calibration,A,99900110,70,0,0,0,1,3
calibration,A,99900110,71,1,0,0,2,3
calibration,A,99900110,72,1,0,1,3,3
calibration,A,99900110,73,1,1,2,3,3
calibration,A,99900110,74,1,1,2,3,3
calibration,A,99900110,75,1,1,2,3,3
calibration,A,99900110,76,1,1,2,3,4
calibration,A,99900110,77,1,1,1,4,4
calibration,A,99900110,78,1,1,2,4,4
calibration,A,99900110,79,1,2,2,4,4
calibration,A,99900110,80,0,2,2,4,4
calibration,A,99900110,81,0,1,2,4,4
calibration,A,99900110,82,0,1,2,3,4
calibration,A,99900110,83,0,0,2,3,4
calibration,A,99900110,84,0,1,1,4,4
calibration,A,99900110,85,1,1,1,3,4
calibration,A,99900110,86,1,0,1,1,1
calibration,A,99900110,87,1,0,1,1,1
calibration,A,99900110,88,2,1,1,1,1
calibration,A,99900110,89,1,1,1,1,1
calibration,A,99900110,90,1,1,1,1,2
calibration,A,99900110,91,1,1,1,1,2
calibration,A,99900110,92,1,1,1,2,3
calibration,A,99900110,93,1,1,1,2,3
calibration,A,99900110,94,1,0,2,3,3
calibration,A,99900110,95,1,0,2,3,3
calibration,A,99900110,96,1,1,2,3,3
calibration,A,99900110,97,1,1,2,3,3
calibration,A,99900110,98,1,2,2,3,3
calibration,A,99900110,99,1,2,2,2,3
calibration,A,99900110,100,1,2,2,2,4
calibration,A,99900110,101,1,2,2,2,4
calibration,A,99900110,102,2,1,2,2,4
calibration,A,99900110,103,2,1,2,3,4
calibration,A,99900110,104,2,0,1,3,4
calibration,A,99900110,105,2,0,2,3,4
calibration,A,99900110,106,2,0,1,2,4
calibration,A,99900110,107,1,0,1,2,4
calibration,A,99900110,108,1,1,1,2,4
calibration,A,99900110,109,1,1,1,3,4
calibration,A,99900110,110,1,1,1,4,4
calibration,A,99900110,111,1,1,1,4,4
calibration,A,99900110,112,1,1,2,4,4
calibration,A,99900110,113,0,1,3,4,4
calibration,A,99900110,114,0,2,4,4,4
calibration,A,99900110,115,0,1,4,4,4
calibration,A,99900110,116,0,1,3,4,4
calibration,A,99900110,117,0,1,2,4,4
calibration,A,99900110,118,0,0,1,4,4
calibration,A,99900110,119,0,0,1,2,4
calibration,A,99900110,120,0,0,0,2,4
calibration,A,99900110,121,0,0,0,1,2
calibration,A,99900110,122,0,0,0,1,3
calibration,A,99900110,123,0,0,0,1,3
calibration,A,99900110,124,0,0,0,2,4
calibration,A,99900110,125,0,0,1,2,4
calibration,A,99900110,126,0,0,2,2,4
calibration,A,99900110,127,1,1,2,4,4
calibration,A,99900110,128,0,1,3,4,4
calibration,A,99900110,129,1,2,3,4,4
calibration,A,99900110,130,1,1,3,4,4
calibration,A,99900110,131,1,1,2,4,4
calibration,A,99900110,132,1,1,2,2,4
calibration,A,99900110,133,1,1,2,2,3
calibration,A,99900110,134,1,1,1,2,3
calibration,A,99900110,135,1,1,1,1,2
calibration,A,99900110,136,1,1,1,1,2
calibration,A,99900110,137,0,0,1,1,1
calibration,A,99900110,138,0,1,1,2,4
calibration,A,99900110,139,0,1,1,2,4
calibration,A,99900110,140,0,1,1,3,4
calibration,A,99900110,141,0,1,1,2,4
calibration,A,99900110,142,0,0,2,2,4
calibration,A,99900110,143,0,0,2,2,4
calibration,A,99900110,144,0,1,1,2,4
calibration,A,99900110,145,0,1,1,2,4
calibration,A,99900110,146,0,1,1,2,4
calibration,A,99900110,147,0,1,1,1,4
calibration,A,99900110,148,0,1,1,2,4
calibration,A,99900110,149,0,1,1,2,4
calibration,A,99900110,150,0,0,1,1,4
calibration,A,99900110,151,0,0,1,2,4
calibration,A,99900110,152,0,0,0,2,4
calibration,A,99900110,153,0,0,1,2,4
calibration,A,99900110,154,0,0,1,2,4
calibration,A,99900110,155,0,1,1,3,4
calibration,A,99900110,156,0,1,1,2,4
calibration,A,99900110,157,0,1,1,3,4
calibration,A,99900110,158,0,1,1,3,4
calibration,A,99900110,159,0,1,2,3,4
calibration,A,99900110,160,0,1,3,4,4
calibration,A,99900110,161,0,1,2,4,4
calibration,A,99900110,162,0,1,2,4,4
calibration,A,99900110,163,0,1,2,4,4
calibration,A,99900110,164,0,1,1,4,4
calibration,A,99900110,165,0,1,1,2,4
calibration,A,99900110,166,0,0,1,2,4
calibration,A,99900110,167,0,0,1,1,4
calibration,A,99900110,168,0,0,1,1,3
calibration,A,99900110,169,0,0,1,1,2
calibration,A,99900110,170,0,0,0,0,3
calibration,A,99900110,171,1,0,0,1,3
calibration,A,99900110,172,1,0,0,0,2
calibration,A,99900110,173,1,0,0,0,2
calibration,A,99900110,174,1,0,0,0,2
calibration,A,99900110,175,1,0,0,0,2
calibration,A,99900110,176,1,0,0,0,1
calibration,A,99900110,177,1,0,0,0,1
calibration,A,99900110,178,1,0,0,0,2
calibration,A,99900110,179,1,0,0,0,2
calibration,A,99900110,180,1,0,0,1,2
calibration,A,99900110,181,1,0,0,1,2
calibration,A,99900110,182,1,0,1,1,2
calibration,A,99900110,183,1,0,1,2,3
calibration,A,99900110,184,1,1,2,2,3
calibration,A,99900110,185,1,2,2,3,3
calibration,A,99900110,186,0,2,2,3,3
calibration,A,99900110,187,0,2,2,3,3
calibration,A,99900110,188,0,2,3,3,4
calibration,A,99900110,189,0,1,3,3,4
calibration,A,99900110,190,0,1,3,4,4
calibration,A,99900110,191,0,1,2,4,4
calibration,A,99900110,192,0,0,3,4,4
calibration,A,99900110,193,0,1,3,4,4
calibration,A,99900110,194,0,1,2,3,4
calibration,A,99900110,195,0,1,2,3,4
calibration,A,99900110,196,0,1,2,2,4
calibration,A,99900110,197,0,1,2,2,4
calibration,A,99900110,198,0,1,1,2,3
calibration,A,99900110,199,1,0,1,2,3
calibration,A,99900110,200,1,0,1,1,3
calibration,A,99900110,201,0,0,0,1,3
calibration,A,99900110,202,0,0,0,1,3
calibration,A,99900110,203,0,0,0,0,3
calibration,A,99900110,204,1,0,0,1,3
calibration,A,99900110,205,1,0,0,1,3
calibration,A,99900110,206,1,0,1,1,3
calibration,A,99900110,207,1,0,1,1,3
calibration,A,99900110,208,1,1,1,1,3
calibration,A,99900110,209,1,1,1,1,3
calibration,A,99900110,210,1,1,1,2,3
calibration,A,99900110,211,1,1,1,1,3
calibration,A,99900110,212,1,1,1,2,3
calibration,A,99900110,213,0,1,1,2,3
calibration,A,99900110,214,0,1,1,2,4
calibration,A,99900110,215,0,1,1,3,4
calibration,A,99900110,216,0,1,3,4,4
calibration,A,99900110,217,0,2,3,4,4
calibration,A,99900110,218,0,2,2,4,4
calibration,A,99900110,219,0,1,2,4,4
calibration,A,99900110,220,0,1,2,4,4
calibration,A,99900110,221,0,1,1,3,4
calibration,A,99900110,222,0,1,1,2,4
